"TITLE"	"SUMMARY"	"URL"	"change"
"AerCap agrees to lease six Boeing 787-9 jets to EgyptAir"	"Leasing company AerCap Holdings has agreed to supply six Boeing 787-9 jets to EgyptAir under a long-term operating lease, the company said on Wednesday. These aircraft are from AerCap's order book with ..."	"https://finance.yahoo.com/news/aercap-near-deals-supply-airbus-071036306.html?.tsrc=rss"	"N"
"Boeing inks $1.3B Ethiopian Airlines deal for 777 freighters"	"DUBAI, United Arab Emirates (AP) <U+393C><U+3E37> Boeing Co. inked a $1.3 billion deal on Tuesday to sell four 777 freighters to Ethiopian Airlines as an aircraft provider to a Kuwaiti carrier resuming operations tentatively agreed to buy 25 Airbus A320neos."	"http://finance.yahoo.com/r/ec7940de-334f-3550-b763-6ceac0ad5104/boeing-inks-1-3b-ethiopian-airlines-deal-777-091240374--finance.html?.tsrc=rss"	"N"
"Boeing Issues 20-Year View for Jetliner Demand in Middle East"	"The Boeing Co BA released the 20 year forecast for jetliner demand in the Middle East at the Dubai Air Show This projection was based on Boeing s belief that political disorder and issues plaguing the three big Gulf carriers will not affect its business in the region The Latest"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/6dz0uIM2OfI/boeing-issues-20-year-view-for-jetliner-demand-in-middle-east-cm877051"	"N"
"Airbus' $49.5 Bln Indigo Deal Eclipses Boeing's $27 Bln Flydubai Contract"	"Airbus' $49.5 Bln Indigo Deal Eclipses Boeing's $27 Bln Flydubai Contract"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Dv5L5b4yfEg/airbus-495-bln-indigo-deal-eclipses-boeings-27-bln-flydubai-contract-20171115-00292"	"N"
"Airshow: Biggest deal yet for Airbus beats Boeing"	"Airbus lands a deal for a record 430 of its A320neo-family jets as U.S. investor Bill Franke raises his bet on budget airlines rewriting the rule book by combining bargain fares and optional fees. As Silvia Antonioli reports, Boeing also reached a preliminary deal for 175 of its 737 MAX jets with flydubai."	"https://www.yahoo.com/news/airshow-biggest-deal-yet-airbus-140807171.html?.tsrc=rss"	"N"
"Flydubai orders 175 Boeing jets, purchasing options for 50 more"	"Dubai-based airline flydubai said on Wednesday that it had ordered 175 Boeing 737 Max jets, as well as purchasing options for 50 more of the aircraft. The total order value was around $27 billion, flydubai ..."	"https://finance.yahoo.com/news/flydubai-orders-175-boeing-jets-084648508.html?.tsrc=rss"	"N"
"AIRSHOW-Biggest deal yet for Airbus as Franke ups bet on budget airlines"	"Airbus landed its biggest ever  airliner deal on Wednesday with an agreement to sell 430 planes  worth up to $50 billion to U.S. budget airlines investor Bill  Franke.  The preliminary deal for A320neo narrowbody jets was signed  at the Dubai Airshow and offers a major boost to Airbus, which  has lagged archrival Boeing in deals this year."	"https://finance.yahoo.com/news/airshow-biggest-deal-yet-airbus-130508000.html?.tsrc=rss"	"N"
"United Technologies Corporation (UTX) Ex-Dividend Date Scheduled for November 16, 2017"	"United Technologies Corporation UTX will begin trading ex dividend on November 16 2017 A cash dividend payment of 0 7 per share is scheduled to be paid on December 10 2017 Shareholders who purchased UTX prior to the ex dividend date are eligible for the cash dividend payment"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/cgYC8soeNag/united-technologies-corporation-utx-ex-dividend-date-scheduled-for-november-16-2017-cm877622"	"N"
"Boeing to Deliver 20 737 MAX Jets Worth $2.2B to ALAFCO"	"The Boeing Company (BA) secured an order for 20 737 MAX 8 airplanes from ALAFCO Aviation Lease and Finance Company."	"https://finance.yahoo.com/news/boeing-deliver-20-737-max-150303249.html?.tsrc=rss"	"N"
"[$$] GE Shares Have a Second Bad Day"	"General Electric Co. shares tumbled 5.9% on Tuesday, causing the conglomerate to lose its crown as the biggest U.S. industrial company as Wall Street digests a turnaround plan announced Monday."	"http://finance.yahoo.com/r/60126036-1e46-3aa9-8c75-2739c4591eec/ge-shares-have-a-second-bad-day-1510697539?ru=yahoo?mod=yahoo_itp&yptr=yahoo&.tsrc=rss"	"N"
"[$$] Airbus, Emirates Face Off Over A380 Future at Dubai Air Show"	"After stepping back from making a big expected order for Airbus<U+393C><U+3E32>s largest jet, the A380 super jumbo, Emirates ratcheted up the pressure on the plane maker, demanding it commit to making the unprofitable ..."	"http://finance.yahoo.com/r/992cdc3f-f43d-341d-9d00-64b125ae4b13/airbus-emirates-face-off-over-a380-future-at-dubai-air-show-1510660034?ru=yahoo?mod=yahoo_itp&yptr=yahoo&.tsrc=rss"	"N"
"Boeing inks $1.3B Ethiopian Airlines deal for 777 freighters"	"Boeing Co. inked a $1.3 billion deal on Tuesday to sell four 777 freighters to Ethiopian Airlines as an aircraft provider to a Kuwaiti carrier resuming operations tentatively agreed to buy 25 Airbus A320neos. ..."	"https://finance.yahoo.com/news/boeing-inks-1-3b-ethiopian-airlines-deal-777-091240374--finance.html?.tsrc=rss"	"N"
"US private equity firm places near $50 billion order with Airbus, one of the biggest deals in history"	"Airbus has turned its fortunes around at the Dubai Airshow with a mammoth order of 430 jets for a reported price of $49.5 billion."	"http://finance.yahoo.com/r/f2292a2b-656b-363f-a3cd-08e1c5366c4b/104843256?__source=yahoo%7Cfinance%7Cheadline%7Cheadline%7Cstory&par=yahoo&doc=104843256&yptr=yahoo&.tsrc=rss"	"N"
"AIRSHOW-Boeing in 175 plane deal with budget carrier flydubai"	"Boeing Co. reached a  preliminary deal for 175 of its 737 MAX jets with flydubai on  Wednesday, potentially committing the budget airline's fleet to  the U.S. planemaker for another decade.  The Dubai-based carrier wants more than 50 of Boeing's  largest narrowbody jet, the 737-10, as well as to-be-determined  numbers of its 737-9s and 737-8s, Boeing said in a statement at  the Dubai Airshow."	"https://finance.yahoo.com/news/airshow-boeing-175-plane-deal-125050476.html?.tsrc=rss"	"N"
"Dow futures tumble more than 100 points as mood for risk sours"	"Weak oil prices, increasing jitters over plans for a U.S. tax overhaul and some nervousness surrounding big data out Wednesday are driving U.S. stock futures sharply lower."	"http://finance.yahoo.com/r/45c63c0e-cd9a-3619-9dc8-85d005e58977/Story.aspx?guid=B47254B8-C9DC-11E7-BEE1-4956AF9397F2&siteid=yhoof2&yptr=yahoo&.tsrc=rss"	"N"
"[$$] Airbus clinches $49.5bn single aisle aircraft deal"	"Airbus clinched what is thought to be the biggest deal in its history on Wednesday with an agreement to sell 430 single aisle aircraft to four low-cost airlines linked to US investment group Indigo Partners ..."	"http://finance.yahoo.com/r/16974081-39ee-3c93-9e33-4e4e423c901d/a4356232-c9ed-11e7-ab18-7a9fb7d6163e,s01=1.html?ftcamp=traffic/partner/feed_headline/us_yahoo/auddev&yptr=yahoo&.tsrc=rss"	"N"
"Stocks to Watch: Target, Boeing, IBM, Apple, Amazon, Time, Cardinal Health"	"Among the companies with shares expected to trade actively in Wednesday's session are Target Corp., Boeing Co., International Business Machines Corp., Amazon.com Inc. and Time Inc."	"http://finance.yahoo.com/r/17854e44-6f3d-3626-86c1-8e27aa0a966e/stocks-to-watch-target-boeing-ibm-apple-amazon-time-cardinal-health-1510756175?mod=yahoo_hs&yptr=yahoo&.tsrc=rss"	"N"
"Boeing, AerCap Announce EGYPTAIR as Newest 787 Dreamliner Operator"	"DUBAI, United Arab Emirates, Nov. 15, 2017 /PRNewswire/ -- Boeing (BA) and AerCap announced at the 2017 Dubai Airshow that EGYPTAIR will lease six Boeing 787-9 Dreamliners.  EGYPTAIR, the national flag of Egypt, is leasing the airplanes from Dublin-based AerCap, the world's largest 787 customer with more than 115 787s owned or on order.  The 787 Dreamliner has built a reputation for reliability, operational efficiency and passenger comfort, said Safwat Musallam, Chairman and CEO, EGYPTAIR Holding Company."	"https://finance.yahoo.com/news/boeing-aercap-announce-egyptair-newest-074200945.html?.tsrc=rss"	"N"
"Wall Street Sees Red At Opening"	"Wall Street Sees Red At Opening"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/aekafS4yxcU/wall-street-sees-red-at-opening-20171115-00311"	"N"
"Flydubai nears deal to order 175 Boeing 737 MAX: sources"	"Boeing Co. is close to  securing an order from flydubai, the Middle East discount  airline, for 175 narrow body jets, according to people familiar  with the matter.  The is being negotiated at the week-long Dubai Airshow which  ends on Thursday, the sources said, declining to be identified  as the matter is private.  The airline, owned by the government of Dubai, was scheduled  to hold a news conference at Dubai Airshow around noon."	"https://finance.yahoo.com/news/flydubai-nears-deal-order-175-081101742.html?.tsrc=rss"	"N"
"AIRSHOW-Indigo Partners nears deal for 400 Airbus jets -sources"	"Veteran airline investor Bill  Franke looked set to place a historic $40 billion order for  around 400 Airbus jets, shaking up the low-cost industry and  turning the annual race between Airbus and Boeing  for plane orders on its head.  Franke, whose Phoenix-based Indigo Partners controls  Frontier Airlines and owns part of Mexico's Volaris, flew to the  United Arab Emirates on Wednesday and was expected to sign the  deal at the Dubai Airshow, marking one of the industry's biggest  ever deals by volume, two people familiar with the matter said.  Airbus and Indigo Partners declined to comment."	"https://finance.yahoo.com/news/airshow-indigo-partners-nears-deal-041801382.html?.tsrc=rss"	"N"
"Flydubai near deal to order 175 boeing 737 MAX - sources"	"Dubai-based budget carrier,  flydubai, is nearing a deal to order 175 Boeing 737 MAX  jets, sources familiar with the matter said.  The airline, flydubai, is expected to hold a news conference  at Dubai Airshow at 1200 UAE time (0800 GMT).  Boeing and flydubai declined to comment."	"https://finance.yahoo.com/news/flydubai-near-deal-order-175-074542497.html?.tsrc=rss"	"N"
"Boeing in 175 plane deal with budget carrier flydubai"	"Boeing Co. reached a preliminary deal for 175 of its 737 MAX jets with flydubai on Wednesday, potentially committing the budget airline's fleet to the U.S. planemaker for another decade.  The Dubai-based carrier wants more than 50 of Boeing's largest narrowbody jet, the 737-10, as well as to-be-determined numbers of its 737-9s and 737-8s, Boeing said in a statement at the Dubai Airshow.  Reuters had reported that Boeing was close to reaching a deal with flydubai for 175 737 MAX jets."	"https://finance.yahoo.com/news/flydubai-near-deal-order-175-075046591.html?.tsrc=rss"	"N"
"Airshow: Boeing in 175 plane deal with budget carrier flydubai"	"Boeing Co. reached a preliminary deal for 175 of its 737 MAX jets with flydubai on Wednesday, potentially committing the budget airline's fleet to the U.S. planemaker for another decade.  The Dubai-based carrier wants more than 50 of Boeing's largest narrowbody jet, the 737-10, as well as to-be-determined numbers of its 737-9s and 737-8s, Boeing said in a statement at the Dubai Airshow.  Reuters had reported that Boeing was close to reaching a deal with flydubai for 175 737 MAX jets."	"https://finance.yahoo.com/news/airshow-boeing-175-plane-deal-143102766.html?.tsrc=rss"	"N"
"Apple Drops On This iPhone News; Will Dow Stock Offer New Entry?"	"Stocks were lower across the board Tuesday as GE and Apple slid further and earnings reports weighed."	"http://finance.yahoo.com/r/c27e5a95-c177-3123-ab0b-44da87199d5c/will-this-top-dow-stock-fly-under-the-radar-or-offer-new-entry?src=A00220&yptr=yahoo&.tsrc=rss"	"N"
"Stock Market News For Nov 14, 2017"	"Markets eked out gains on Monday to close slightly higher While tax woes continued to worry investors gains were capped further after shares of General Electric plummeted to a five year low after releasing weak EPS guidance for 2018 However gains for Boeing and Mattel boosted the"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/xoXl-wGvgLc/stock-market-news-for-nov-14-2017-cm877117"	"N"
"Boeing receives the largest ever single-aisle jet order from the Middle East"	"Boeing and Flydubai have struck a deal worth $27 billion, representing the largest-ever single-aisle jet order from a Middle East airline."	"http://finance.yahoo.com/r/c986663f-0679-3980-b072-6d212fa47758/104843674?__source=yahoo%7Cfinance%7Cheadline%7Cheadline%7Cstory&par=yahoo&doc=104843674&yptr=yahoo&.tsrc=rss"	"N"
"The Latest: FlyDubai and Boeing agree to $27 billion deal"	"DUBAI, United Arab Emirates (AP) <U+393C><U+3E37> The Latest on developments at the Dubai Air Show with key deals struck at the venue (all times local):"	"http://finance.yahoo.com/r/a824524c-deec-3916-b775-8a4f37980d49/latest-flydubai-boeing-agree-27-billion-deal-090357424--finance.html?.tsrc=rss"	"N"
"AIRSHOW-EgyptAir signs $1.1 bln deal for 12 Bombardier CSeries jets"	"DUBAI/MONTREAL, Nov 14 (Reuters) - State-owned EgyptAir  signed an initial order for 12 Bombardier Inc CSeries  jets on Tuesday, marking the Canadian planemaker's second deal  for the aircraft this month after a  1-1/2-year-long sales  drought.  The agreements are expected to generate momentum for the  narrowbody jets and follow an October decision by European  planemaker Airbus SE to take a majority stake in the  CSeries program, throwing its marketing and purchasing power  behind the aircraft.  We anticipate both of them by year end, Fred Cromer, who  heads Bombardier's commercial aircraft division, told reporters  of the new sales deals."	"https://finance.yahoo.com/news/airshow-egyptair-signs-1-1-220220305.html?.tsrc=rss"	"N"
"Delta details Boeing 747 farewell tour through Seattle"	"Delta Air Lines will fly a Boeing 747 on an farewell tour through Seattle next month.  Atlanta-based Delta (DAL) is retiring its jumbo jets by the end of the year as it brings new Airbus A350 jets into service.  The jumbo jet will then take Delta employees, retirees and customers on flights from Detroit to Seattle Dec. 18, Seattle to Atlanta Dec. 19 and Atlanta to Minneapolis on Dec. 20."	"http://finance.yahoo.com/r/52b4601e-f585-3285-9391-1a344e7ffa4a/delta-boeing-747-farewell-tour-sea-msp-det-atl.html?ana=yahoo&yptr=yahoo&.tsrc=rss"	"N"
"GE Isn't the Biggest Industrial for the First Time in Decades"	"<U+613C><U+3E30>Boeing<U+613C><U+3E30>(BA) has had a good year, rising 67.4% since the start of 2017, and 79.3% in the past twelve months, putting its market cap around $155.9 billion.  By contrast,<U+613C><U+3E30>General Electric<U+613C><U+3E30>(GE) has not had such a great year, falling more than 40%, making it easily the worst performer in the S&P 500 year to date and putting its market cap at a recent $155.2 billion.  Given their reversal of fortunes, Boeing is now the largest industrial stock, writes Strategas's Chris Verrone and his team."	"http://finance.yahoo.com/r/baf3f66b-595e-3354-a2e3-e039123b643b/ge-isnt-the-biggest-industrial-for-the-first-time-in-decades-1510759221?mod=yahoobarrons&ru=yahoo&yptr=yahoo&.tsrc=rss"	"N"
"Biggest deal yet for Airbus as Franke ups bet on budget airlines"	"Airbus landed its biggest ever airliner deal on Wednesday with an agreement to sell 430 planes worth up to $50 billion to U.S. budget airlines investor Bill Franke.  The preliminary deal for A320neo narrowbody jets was signed at the Dubai Airshow and offers a major boost to Airbus, which has lagged archrival Boeing  in deals this year.  It also ensures veteran sales chief John Leahy retires on a high in the coming months."	"https://finance.yahoo.com/news/airbus-record-430-plane-deal-105818081.html?.tsrc=rss"	"N"
